session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,2020 US presidential election,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status,U.S. Political Affiliation
6054de3d7a761f25f8608633,601978b272f5e808b394198d,APPROVED,2021-03-19 17:24:34.978000,2021-03-19 17:26:14.493000,99.515,38,103,1,99,2021-03-21 03:43:03.234000,2C804BBF,Joe Biden,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No,Independent
6054de60c5da9a637b895378,5c3156e88c6d820001abf5c6,APPROVED,2021-03-19 17:24:48.730000,2021-03-19 17:26:08.721000,79.991,31,1215,0,100,2021-03-21 03:43:04.409000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Female,No,Democrat
6054de9ed990a2ad95757f28,5f430c46a5518f171572f8d1,APPROVED,2021-03-19 17:25:53.745000,2021-03-19 17:27:51.393000,117.648,20,385,0,100,2021-03-21 03:43:08.597000,2C804BBF,Joe Biden,United States,United States,DATA EXPIRED,DATA EXPIRED,United States,Female,Yes,Democrat
6054df3ae5086aef77562ecc,5ff0726b23b19b403bca39da,APPROVED,2021-03-19 17:28:49.140000,2021-03-19 17:30:11.694000,82.554,43,180,0,100,2021-03-21 03:43:10.619000,2C804BBF,Joe Biden,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,United States,Female,No,Democrat
6054df571ebcca321c30faa0,5acb82c4e734400001da7c0d,APPROVED,2021-03-19 17:28:58.070000,2021-03-19 17:30:31.134000,93.064,34,872,0,100,2021-03-21 03:43:11.919000,2C804BBF,Joe Biden,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No,Democrat
6054df5d2bf337b7e6d7c764,5c313f27867f660001b0601c,APPROVED,2021-03-19 17:29:09.031000,2021-03-19 17:31:16.407000,127.376,64,1104,0,100,2021-03-21 03:43:15.290000,2C804BBF,Joe Biden,United States,United States,Part-Time,English,United States,Female,No,Democrat
6054df609d1e421bbabddc61,5f7505fcdf8706171b91857e,APPROVED,2021-03-19 17:29:07.356000,2021-03-19 17:32:19.231000,191.875,32,450,1,100,2021-03-21 03:43:19.170000,2C804BBF,Joe Biden,United States,United States,Part-Time,DATA EXPIRED,United States,Male,No,Democrat
6054df893c02c52d8a6a0753,5cd86ae74d179d001c529678,RETURNED,2021-03-19 17:29:52.326000,,879620.18923,20,1083,4,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6054dfd75ac17d7bfddfeab5,5e5b48b9576f69347e4fcc88,APPROVED,2021-03-19 17:31:07.552000,2021-03-19 17:32:54.966000,107.414,30,654,4,99,2021-03-21 03:43:21.432000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Male,No,Democrat
6054dfeadee20b22dfc1aafd,5c227a64da51990001e1e0a2,APPROVED,2021-03-19 17:31:25.377000,2021-03-19 17:33:19.036000,113.659,38,1448,7,99,2021-03-21 03:43:24.196000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Male,No,Republican
6054dffab856baf0e2146710,5f82b2eb7caf8a3ced8affa2,APPROVED,2021-03-19 17:31:41.763000,2021-03-19 17:33:10.727000,88.964,28,183,0,100,2021-03-21 03:43:28.865000,2C804BBF,Joe Biden,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No,Independent
6054dffd7bdb8bfc8e73b349,5d48652e983b1e0019576359,APPROVED,2021-03-19 17:31:44.815000,2021-03-19 17:33:08.260000,83.445,31,280,0,100,2021-03-21 03:43:30.239000,2C804BBF,Joe Biden,United States,United States,Part-Time,English,United States,Female,No,Democrat
6054e009327098510ea0b501,6023d6c2657c850454e5a276,APPROVED,2021-03-19 17:31:55.512000,2021-03-19 17:32:54.134000,58.622,39,27,0,100,2021-03-21 03:43:32.160000,2C804BBF,Joe Biden,United States,United States,Full-Time,,United States,Female,No,Democrat
6054e01591011d0881998ae3,5f527d381b73b45422c50abf,APPROVED,2021-03-19 17:32:08.425000,2021-03-19 17:33:30.366000,81.941,32,281,3,99,2021-03-21 03:43:33.168000,2C804BBF,Joe Biden,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No,Independent
6054e0c07b32d73252554c1c,5f8b90a4b237f91824a88aeb,APPROVED,2021-03-19 17:34:59.873000,2021-03-19 17:36:36.516000,96.643,48,376,0,100,2021-03-21 03:43:34.996000,2C804BBF,Joe Biden,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,United States,Female,No,Democrat
6054e0dea0132b1b14f4a505,601602860be39376a6716185,APPROVED,2021-03-19 17:35:29.188000,2021-03-19 17:37:45.685000,136.497,26,94,0,100,2021-03-21 03:43:36.822000,2C804BBF,Joe Biden,United States,United States,Full-Time,,United States,Female,No,Independent
6054e0fb520ae6d8cb71c929,5e331023a48efa04edd6112d,APPROVED,2021-03-19 17:35:57.889000,2021-03-19 17:37:26.918000,89.029,23,357,1,100,2021-03-21 03:43:38.015000,2C804BBF,Joe Biden,United States,United States,Full-Time,Polish,United States,Male,No,Independent
6054e107a17da759607e5e86,5bf9afb9bef3a6000190644e,APPROVED,2021-03-19 17:36:15.143000,2021-03-19 17:37:27.071000,71.928,24,542,1,100,2021-03-21 03:43:40.074000,2C804BBF,Joe Biden,United States,United States,Part-Time,English,United States,Male,No,Democrat
6054e11b2bf337b7e6d7c789,5a94362e873cda0001dc66c9,APPROVED,2021-03-19 17:36:30.265000,2021-03-19 17:38:08.027000,97.762,30,1195,0,100,2021-03-21 03:43:42.588000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Female,Yes,Democrat
6054e139d0d177f317225e52,5f27835438b9f85a6b9ebdb4,APPROVED,2021-03-19 17:37:01.497000,2021-03-19 17:39:06.728000,125.231,39,344,0,100,2021-03-21 03:43:46.691000,2C804BBF,Joe Biden,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No,Democrat
6054e13a310eddb580c96450,60351247578fd3c8a663ee03,APPROVED,2021-03-19 17:37:00.694000,2021-03-19 17:41:14.602000,253.908,45,121,0,100,2021-03-21 03:43:48.451000,2C804BBF,Joe Biden,United States,United States,Full-Time,,United States,Male,No,Independent
6054e13ab856baf0e214671d,5e666e4fc34e833dea58fe65,APPROVED,2021-03-19 17:37:02.639000,2021-03-19 17:39:14.586000,131.947,25,447,1,100,2021-03-21 03:43:49.901000,2C804BBF,Joe Biden,United States,United States,Due to start a new job within the next month,Spanish,United States,Female,No,Democrat
6054e183e6778313a6b7a01c,5ddaf0367b6a66a581e854a9,APPROVED,2021-03-19 17:38:15.347000,2021-03-19 17:40:15.717000,120.37,34,532,0,100,2021-03-21 03:43:51.969000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Male,No,Democrat
6054e19263cd21687b944a63,5c6deaa84e43fe0001b4544d,APPROVED,2021-03-19 17:38:30.214000,2021-03-19 17:40:57.321000,147.107,32,1298,0,100,2021-03-21 03:43:54.407000,2C804BBF,Joe Biden,China,United States,Full-Time,Chinese,United States,Male,No,Democrat
6054e1be0990d8a76849e978,6025772d06a2260f121462a7,RETURNED,2021-03-19 17:58:34.940000,,877897.782767,34,142,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6054e2450ea38bb5ec009c7c,604a04f05c2db83ece913728,APPROVED,2021-03-19 17:41:30.646000,2021-03-19 17:42:44.277000,73.631,24,38,0,100,2021-03-21 03:43:58.810000,2C804BBF,Joe Biden,United States,United States,Part-Time,,United States,Female,No,Independent
6054e27193202eef80dfa7b3,5fa00df9f09b1d00088801ee,APPROVED,2021-03-19 17:42:14.244000,2021-03-19 17:44:11.661000,117.417,36,355,1,100,2021-03-21 03:44:00.133000,2C804BBF,Joe Biden,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No,Democrat
6054e2c7e044f1b83aeeb0ab,5f00bbd203e3291e95806b56,APPROVED,2021-03-19 17:43:37.541000,2021-03-19 17:46:17.810000,160.269,22,456,0,100,2021-03-21 03:44:01.905000,2C804BBF,Joe Biden,United States,United States,Part-Time,English,United States,Female,No,Democrat
6054e2e179cda78af20889b9,5f75439ff192151bbbf1a09c,APPROVED,2021-03-19 17:44:05.047000,2021-03-19 17:45:54.045000,108.998,21,195,1,100,2021-03-21 03:44:04.116000,2C804BBF,Joe Biden,Belarus,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Female,Yes,Democrat
6054e2ffa2392b6a977dbb1e,5fb7ee9c8e8e961eaba3394c,APPROVED,2021-03-19 17:44:35.206000,2021-03-19 17:46:00.887000,85.681,35,268,0,100,2021-03-21 03:44:05.482000,2C804BBF,Joe Biden,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No,Independent
6054e3229648e93895ddfed6,6019bbb66e5c2815ba3728b6,APPROVED,2021-03-19 17:45:10.824000,2021-03-19 17:47:49.916000,159.092,37,131,0,100,2021-03-21 03:44:07.350000,2C804BBF,Joe Biden,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,United States,Female,No,Democrat
6054e34b3cd63cff90680878,5b1962c551d4eb0001bf968b,APPROVED,2021-03-19 17:45:49.832000,2021-03-19 17:48:04.556000,134.724,22,662,0,100,2021-03-21 03:44:08.567000,2C804BBF,Joe Biden,United States,United States,Unemployed (and job seeking),English,United States,Male,No,Independent
6054e3515ac17d7bfddfeaca,5dad33e617ce000016de39fa,APPROVED,2021-03-19 17:46:01.928000,2021-03-19 17:50:00.313000,238.385,24,996,1,100,2021-03-21 03:44:11.345000,2C804BBF,Joe Biden,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No,Democrat
6054e35b427bb0f7c9cfe421,59339542bef6820001ab9ec5,APPROVED,2021-03-19 17:46:06.740000,2021-03-19 17:47:19.088000,72.348,21,256,0,100,2021-03-21 03:44:14.914000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Male,No,Republican
6054e38475efca3b13502e66,5e08389f67f170185698a2be,RETURNED,2021-03-19 17:56:44.687000,,878008.154915,25,629,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6054e39841372ac12d38c208,5fbc184314992d0a49490a1e,APPROVED,2021-03-19 17:47:04.256000,2021-03-19 17:48:21.473000,77.217,19,258,0,100,2021-03-21 03:44:16.447000,2C804BBF,Joe Biden,United States,United States,Other,DATA EXPIRED,United States,Male,Yes,Democrat
6054e3a54a7ed842df2a3ca8,60123cfb8875152734ebc108,APPROVED,2021-03-19 17:47:22.065000,2021-03-19 17:49:35.815000,133.75,29,16,0,100,2021-03-21 03:44:18.291000,2C804BBF,Joe Biden,United States,United States,Full-Time,,United States,Female,No,Independent
6054e3d00583ef9100861f25,5fff1c414aaf1d669ecc95e5,APPROVED,2021-03-19 17:48:02.900000,2021-03-19 17:48:45.612000,42.712,19,228,0,100,2021-03-21 03:44:19.289000,2C804BBF,Joe Biden,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Male,Yes,Democrat
6054e3dbeb2d19f2db98b2a9,5d8a5f4a98c9cb00019998f6,APPROVED,2021-03-19 17:48:14.601000,2021-03-19 17:50:44.901000,150.3,33,749,0,100,2021-03-21 03:44:20.976000,2C804BBF,Joe Biden,United States,United States,Part-Time,English,United States,Female,Yes,Democrat
6054e3f7dd99f479accbc986,5deebb555c4435044e648c7f,APPROVED,2021-03-19 17:48:43.215000,2021-03-19 17:52:23.381000,220.166,43,413,0,100,2021-03-21 03:44:23.681000,2C804BBF,Joe Biden,United States,United States,Part-Time,English,United States,Female,No,Independent
6054e457164d62d1477a7c06,5cd07b16df63ac00183d9f52,APPROVED,2021-03-19 17:50:17.907000,2021-03-19 17:52:57.905000,159.998,27,356,0,100,2021-03-21 03:44:25.834000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Female,No,Democrat
6054e4846ffa791468cbe0f3,5e85efd69c5a6f1ec0d97903,APPROVED,2021-03-19 17:51:02.413000,2021-03-19 17:52:14.732000,72.319,30,681,0,100,2021-03-21 03:44:27.656000,2C804BBF,Joe Biden,United States,United States,Full-Time,Chinese,United States,Female,No,Democrat
6054e4a091011d0881998b21,5ec7fea63ef2412a6490af23,APPROVED,2021-03-19 17:51:27.996000,2021-03-19 17:52:39.403000,71.407,18,267,2,100,2021-03-21 03:44:30.611000,2C804BBF,Joe Biden,United States,United States,Part-Time,English,United States,Male,No,Democrat
6054e4bebbb56ebda917e55f,5947f37ff154200001b51473,APPROVED,2021-03-19 17:52:01.505000,2021-03-19 17:53:38.327000,96.822,25,621,2,100,2021-03-21 03:44:32.711000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Male,No,Democrat
6054e4c8b8a0d446e00be605,5b9da4cbd1ff7a00013bb55d,APPROVED,2021-03-19 17:52:12.188000,2021-03-19 17:54:01.913000,109.725,32,98,0,100,2021-03-21 03:44:35.389000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Female,No,Independent
6054e4e5fb9d960109d55093,5c7f6e35ea9ae00014f48533,APPROVED,2021-03-19 17:52:39.158000,2021-03-19 17:54:28.570000,109.412,21,153,0,100,2021-03-21 03:44:36.965000,2C804BBF,Joe Biden,United States,United States,Part-Time,,United States,Female,Yes,Independent
6054e4ed8481ba319cb064e1,5fe1b5046395d9c5415298c6,APPROVED,2021-03-19 17:52:48.686000,2021-03-19 17:55:52.610000,183.924,19,174,0,100,2021-03-21 03:44:38.276000,2C804BBF,Joe Biden,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No,Republican
6054e4fd9d93f7a154a00bea,5eb3d066d0e0231abd2cedc0,APPROVED,2021-03-19 17:53:05.593000,2021-03-19 17:54:57.030000,111.437,21,394,0,100,2021-03-21 03:44:39.861000,2C804BBF,Joe Biden,United States,United States,Part-Time,English,United States,Female,Yes,Democrat
6054e515ac440578c3b05850,5f805b5083d6c606c56d7cbd,APPROVED,2021-03-19 17:53:27.441000,2021-03-19 17:54:43.203000,75.762,23,311,0,100,2021-03-21 03:44:41.693000,2C804BBF,Joe Biden,Guyana,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Female,No,Democrat
6054e51e700ead9f745dcc54,5f39ae82822a9e558a63d053,APPROVED,2021-03-19 17:53:37.712000,2021-03-19 17:55:33.283000,115.571,29,499,0,100,2021-03-21 03:44:43.606000,2C804BBF,Joe Biden,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No,Democrat
6054e53c5335a904ce43bfe1,5a1f24609b760100013a8c1b,APPROVED,2021-03-19 17:54:08.722000,2021-03-19 17:55:18.384000,69.662,23,652,3,99,2021-03-21 03:44:45.740000,2C804BBF,Joe Biden,United States,United States,Part-Time,English,United States,Female,Yes,Democrat
6054e54eb8d0a76445ab429b,6036e282c0a11f1da6426adf,APPROVED,2021-03-19 17:54:26.113000,2021-03-19 17:55:22.085000,55.972,20,41,0,100,2021-03-21 03:44:48.567000,2C804BBF,Joe Biden,United States,United States,Unemployed (and job seeking),,United States,Male,Yes,Democrat
6054e5534a1c4c475edbe165,6035db850fe313c97f73c0b6,APPROVED,2021-03-19 17:54:30.433000,2021-03-19 17:56:36.653000,126.22,35,25,0,100,2021-03-21 03:44:49.538000,2C804BBF,Joe Biden,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Female,No,Independent
6054e566471f19a64d5d6e5a,60284cea4a17886f3883c1bd,APPROVED,2021-03-19 17:54:50.112000,2021-03-19 17:56:25.156000,95.044,32,80,2,98,2021-03-21 03:44:50.812000,2C804BBF,Joe Biden,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No,Democrat
6054e5783d6c5bc9927abba5,5fc8b8c6945149262efd7c9e,APPROVED,2021-03-19 17:55:07.642000,2021-03-19 17:55:34.264000,26.622,52,155,1,99,2021-03-25 02:38:30.714000,NOCODE,Joe Biden,United States,United States,Part-Time,,United States,Male,No,Independent
6054e582b0196477fbd70f46,5e7fe0a46db6e86cd7c6b213,APPROVED,2021-03-19 17:55:21.043000,2021-03-19 17:56:37.293000,76.25,46,585,0,100,2021-03-21 03:44:51.888000,2C804BBF,Joe Biden,United States,United States,Other,English,United States,Female,No,Democrat
6054e58ce4636db55784a698,5ede4b8aea175008314f39c0,APPROVED,2021-03-19 17:55:28.153000,2021-03-19 17:56:25.051000,56.898,28,404,10,95,2021-03-21 03:44:54.540000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Female,Yes,Democrat
6054e59746ff794d47e52b41,5daa79d095be5f0017360d60,APPROVED,2021-03-19 17:55:38.494000,2021-03-19 17:56:18.220000,39.726,33,804,2,100,2021-03-21 03:44:56.452000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Male,No,Democrat
6054e59f081996fbdab8d6fd,6022e07fc505eb0d2bbf0040,APPROVED,2021-03-19 17:55:47.801000,2021-03-19 17:56:44.186000,56.385,38,67,5,89,2021-03-21 03:44:59.595000,2C804BBF,Joe Biden,United States,United States,Full-Time,,United States,Female,No,Democrat
6054e5ae9c5b07dc3d5d62a5,5caa0fdf92fdc200019ea297,APPROVED,2021-03-19 17:56:03.031000,2021-03-19 17:57:48.033000,105.002,36,371,4,99,2021-03-21 03:45:00.606000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Male,No,Independent
6054e5e1858393738fac55c2,5fdfb95fdfad1586e0aa406e,APPROVED,2021-03-19 17:57:04.776000,2021-03-19 17:59:33.117000,148.341,18,82,0,100,2021-03-21 03:45:02.743000,2C804BBF,Joe Biden,Puerto Rico,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Female,Yes,Democrat
6054e5f00fedcbddd08d7c62,5f8d33b7ec24b1000bf6709f,APPROVED,2021-03-19 17:57:07.797000,2021-03-19 18:00:12.715000,184.918,35,314,0,100,2021-03-21 03:45:03.881000,2C804BBF,Joe Biden,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No,Democrat
6054e5f5f966a84b98ec0c7e,5cf7df5a8e098100184cbf43,APPROVED,2021-03-19 17:57:13.091000,2021-03-19 17:58:42.688000,89.597,30,1456,0,100,2021-03-21 03:45:05.813000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Male,No,Democrat
6054e62a98e3c28d5f873d54,57509d9b363e77000695620b,APPROVED,2021-03-19 17:58:06.647000,2021-03-19 17:59:40.653000,94.006,67,792,1,100,2021-03-21 03:45:10.512000,2C804BBF,Joe Biden,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No,Democrat
6054e63a24fd68c74ff1bc61,57d5593f8dcd2c00014bc55b,APPROVED,2021-03-19 17:58:21.684000,2021-03-19 18:10:14.267000,712.583,39,1022,3,100,2021-03-21 03:45:13.452000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Male,No,
6054e646a190e2d6bb6b1932,5ee0f7dc10f0300ba958afba,APPROVED,2021-03-19 17:58:36.260000,2021-03-19 18:00:24.040000,107.78,22,401,1,100,2021-03-21 03:45:17.187000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Female,No,Democrat
6054e65a3c2870ef177cf68f,5ee1aff5d156f20008c98012,APPROVED,2021-03-19 17:58:52.964000,2021-03-19 18:00:37.818000,104.854,19,517,1,100,2021-03-21 03:45:19.406000,2C804BBF,Joe Biden,United States,United States,Unemployed (and job seeking),English,United States,Male,Yes,Democrat
6054e67519d60106c1673db6,5fd635f885f88c4eb1933640,APPROVED,2021-03-19 17:59:21.480000,2021-03-19 18:03:38.247000,256.767,31,274,1,100,2021-03-21 03:45:21.598000,2C804BBF,Joe Biden,United States,United States,DATA EXPIRED,DATA EXPIRED,United States,Male,No,Democrat
6054e675da9faeaa366ddb08,5fed195913597ca72969c47c,APPROVED,2021-03-19 17:59:21.510000,2021-03-19 18:00:35.973000,74.463,35,311,0,100,2021-03-21 03:45:23.415000,2C804BBF,Joe Biden,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No,Democrat
6054e67da9d5ea1a3150641d,5ffa6de08f000544283018dd,APPROVED,2021-03-19 17:59:29.354000,2021-03-19 18:01:59.361000,150.007,40,204,1,100,2021-03-21 03:45:25.005000,2C804BBF,Joe Biden,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No,Democrat
6054e6a7dd0f959690ac3e5c,5f9376cd725acb15ed59a6f2,APPROVED,2021-03-19 18:00:10.458000,2021-03-19 18:02:15.638000,125.18,31,327,0,100,2021-03-21 03:45:26.658000,2C804BBF,Joe Biden,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,United States,Female,No,Independent
6054e6b172b17c337772b554,59ba2a6e6495ef00019fbd70,APPROVED,2021-03-19 18:00:21.396000,2021-03-19 18:02:49.230000,147.834,55,1602,4,100,2021-03-21 03:45:28.363000,2C804BBF,Joe Biden,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No,Democrat
6054e6b50b3b29d765d2d690,604f837532e0c48052a6e458,APPROVED,2021-03-19 18:00:25.308000,2021-03-19 18:01:37.059000,71.751,36,28,0,100,2021-03-21 03:45:33.458000,2C804BBF,Joe Biden,United States,United States,Other,,United States,Male,Yes,Democrat
6054e6cce641175326cec939,5c6b06511519ac0001668c26,APPROVED,2021-03-19 18:00:47.251000,2021-03-19 18:02:14.805000,87.554,29,799,0,100,2021-03-21 03:45:34.774000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Male,No,Democrat
6054e6d24ddcbe0999b18b90,5dcb24a0f3795b7f9c72b6ec,APPROVED,2021-03-19 18:00:56.081000,2021-03-19 18:03:34.550000,158.469,42,765,2,100,2021-03-21 03:45:37.720000,2C804BBF,Joe Biden,Trinidad and Tobago,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No,Democrat
6054e6e14a1c4c475edbe171,5f430d7837655454911d1d12,APPROVED,2021-03-19 18:01:12.116000,2021-03-19 18:03:02.617000,110.501,63,293,1,100,2021-03-21 03:45:40.840000,2C804BBF,Joe Biden,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,United States,Female,No,Democrat
6054e6e2d73157db61cc59a8,5fbb596c80c1d0c6fcb72eb4,APPROVED,2021-03-19 18:01:09.882000,2021-03-19 18:03:07.827000,117.945,34,353,2,100,2021-03-21 03:45:42.739000,2C804BBF,Joe Biden,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No,Democrat
6054e6faf15f012d32df0a02,5dd6eb09a4aa2668d085619a,APPROVED,2021-03-19 18:01:33.836000,2021-03-19 18:03:01.404000,87.568,27,717,1,100,2021-03-21 03:45:44.471000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Female,No,Independent
6054e70807ce31b019563027,5d1653de3935ca001b87ff71,APPROVED,2021-03-19 18:01:46.412000,2021-03-19 18:03:43.091000,116.679,26,831,1,100,2021-03-21 03:45:47.435000,2C804BBF,Joe Biden,United States,United States,Part-Time,English,United States,Female,No,Democrat
6054e70d13136ea67edae457,5bc0929b23d6170001b92120,APPROVED,2021-03-19 18:01:53.356000,2021-03-19 18:03:23.502000,90.146,59,1324,0,100,2021-03-21 03:45:50.455000,2C804BBF,Joe Biden,United States,United States,Part-Time,English,United States,Female,No,Democrat
6054e712f2c090c27567cd9b,603045b710c7c1eb49bed154,APPROVED,2021-03-19 18:01:57.406000,2021-03-19 18:03:37.565000,100.159,19,95,0,100,2021-03-21 03:45:54.909000,2C804BBF,Joe Biden,United States,United States,Part-Time,,United States,Male,No,Democrat
6054e724e407e95a0f3bcc0c,600f866735414d1875345b92,APPROVED,2021-03-19 18:02:16.624000,2021-03-19 18:03:42.700000,86.076,25,180,0,100,2021-03-21 03:45:56.346000,2C804BBF,Joe Biden,United States,United States,Full-Time,DATA EXPIRED,United States,Female,Yes,Democrat
6054e73198e3c28d5f873d5d,5e7e659ae47a3d5249d9bd9e,APPROVED,2021-03-19 18:02:29.924000,2021-03-19 18:12:03.390000,573.466,41,663,3,100,2021-03-21 03:45:57.608000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Female,No,Independent
6054e7342a304499edcee761,5fbbe3a696d6300008af539d,APPROVED,2021-03-19 18:02:28.405000,2021-03-19 18:04:59.432000,151.027,32,256,0,100,2021-03-21 03:46:00.300000,2C804BBF,Joe Biden,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Male,No,Democrat
6054e74c4322d8762943c387,5e9f12398bee3106d8a13131,APPROVED,2021-03-19 18:04:04.910000,2021-03-19 18:08:05.362000,240.452,36,433,2,100,2021-03-21 03:46:01.837000,2C804BBF,Joe Biden,United States,United States,Part-Time,English,United States,Female,No,Democrat
6054e75703dcc19d187b80df,5f289485f876761d798df65c,APPROVED,2021-03-19 18:03:06.358000,2021-03-19 18:04:50.664000,104.306,29,263,1,100,2021-03-21 03:46:04.058000,2C804BBF,Joe Biden,United States,United States,Due to start a new job within the next month,DATA EXPIRED,United States,Female,No,Democrat
6054e75d996accdb87afd1d5,568e7f66e3ef9e000ba1a089,APPROVED,2021-03-19 18:03:14.086000,2021-03-19 18:05:42.090000,148.004,62,1038,2,100,2021-03-21 03:46:05.549000,2C804BBF,Joe Biden,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No,
6054e76212c01aa6a13fcf6d,5f5561166d9ce792e07134e2,APPROVED,2021-03-19 18:03:20.068000,2021-03-19 18:05:43.330000,143.262,26,442,0,100,2021-03-21 03:46:09.464000,2C804BBF,Joe Biden,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Male,No,Democrat
6054e76fa2992c5537b33028,5ef2d157c9260013fe94d10d,APPROVED,2021-03-19 18:03:30.637000,2021-03-19 18:05:13.692000,103.055,51,261,2,100,2021-03-21 03:46:11.465000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Female,No,Republican
6054e7736efdf83b866586d0,5a6fc955f1530b000103b60a,APPROVED,2021-03-19 18:03:33.580000,2021-03-19 18:05:43.459000,129.879,23,121,0,100,2021-03-21 03:46:13.325000,2C804BBF,Joe Biden,United States,United States,Part-Time,English,United States,Male,No,Democrat
6054e77b11b5533d941d6a3a,5f4907ec00953f091658838a,APPROVED,2021-03-19 18:03:44.755000,2021-03-19 18:08:25.667000,280.912,19,207,1,99,2021-03-21 03:46:14.536000,2C804BBF,Joe Biden,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Male,Yes,Independent
6054e781aba6afb0ec814bbc,5fa62963d5f64b209953d321,APPROVED,2021-03-19 18:03:48.894000,2021-03-19 18:05:34.624000,105.73,29,375,0,100,2021-03-21 03:46:16.208000,2C804BBF,Joe Biden,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No,Democrat
6054e79b2e549d0dbfadaf26,5fbb062e91513797e214827d,APPROVED,2021-03-19 18:04:15.432000,2021-03-19 18:05:56.521000,101.089,64,333,1,100,2021-03-21 03:46:18.019000,2C804BBF,Joe Biden,Turkey,United States,Other,DATA EXPIRED,United States,Female,No,Democrat
6054e7a37e9527c1348d8665,5dd7b300a71de875640dc574,APPROVED,2021-03-19 18:04:25.673000,2021-03-19 18:06:53.342000,147.669,47,524,2,100,2021-03-21 03:46:19.956000,2C804BBF,Joe Biden,United States,United States,Full-Time,English,United States,Male,No,Democrat
