session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,2020 US presidential election,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status,U.S. Political Affiliation
6054ea4f7ec7f9cc88caac13,5eab05e0fcfee50a62b9c801,APPROVED,2021-03-19 18:15:47.431000,2021-03-19 18:17:34.245000,106.814,28,383,1,100,2021-03-21 03:37:03.227000,726F3960,Donald Trump,United States,United States,Part-Time,English,United States,Female,Yes,Republican
6054ea828c787d5a70e48fb1,5f7d92c55d991f26a162dc81,APPROVED,2021-03-19 18:16:40.077000,2021-03-19 18:20:07.691000,207.614,26,304,1,100,2021-03-21 03:37:05.166000,726F3960,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No,Republican
6054ea82fbad127ae7847c79,5f5d89dda340225e0c060414,APPROVED,2021-03-19 18:16:34.204000,2021-03-19 18:18:51.228000,137.024,58,408,1,100,2021-03-21 03:37:07.118000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,United States,Female,No,Independent
6054ea8417f10b7cc1ce11d7,58642f4de16d530001b34622,APPROVED,2021-03-19 18:16:42.477000,2021-03-19 18:18:11.605000,89.128,61,1612,8,99,2021-03-21 03:37:09.022000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,No,
6054eaa6a005bf68be5c04ff,5f21d6bc44cf1215fed5e534,APPROVED,2021-03-19 18:17:12.503000,2021-03-19 18:18:17.683000,65.18,22,278,1,100,2021-03-21 03:37:14.455000,726F3960,Donald Trump,United States,United States,Other,English,United States,Female,Yes,Independent
6054eaa8aaa792111c70f7ba,6046d96053ec53157a3c7c44,APPROVED,2021-03-19 18:17:12.893000,2021-03-19 18:19:22.938000,130.045,45,81,0,100,2021-03-21 03:37:16.324000,726F3960,Donald Trump,Taiwan,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",,United States,Female,No,Republican
6054eaacdd68ae2b7ff68328,5f95290d3f11f238ab3159df,APPROVED,2021-03-19 18:17:19.193000,2021-03-19 18:19:21.231000,122.038,38,254,0,100,2021-03-21 03:37:17.413000,726F3960,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Female,Yes,Republican
6054eae952394edda530b56c,5d46c3ac090549001867b746,APPROVED,2021-03-19 18:18:22.227000,2021-03-19 18:20:05.850000,103.623,43,1208,4,100,2021-03-21 03:37:19.148000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Female,No,Republican
6054eaee0c7ff78f51d4a6d0,5c0727ff1d461400012b61ee,APPROVED,2021-03-19 18:18:27.429000,2021-03-19 18:20:03.352000,95.923,52,860,0,100,2021-03-21 03:37:23.370000,726F3960,Donald Trump,United States,United States,Other,English,United States,Female,No,Independent
6054eb3411ba781303b88064,600a45fae6cbd81b6add20b7,APPROVED,2021-03-19 18:19:35.502000,2021-03-19 18:21:07.744000,92.242,33,101,1,100,2021-03-21 03:37:26.765000,726F3960,Donald Trump,United States,United States,Unemployed (and job seeking),,United States,Male,No,Independent
6054eb475d642ef742c121f1,5d0e88a255f0c70015345bdd,APPROVED,2021-03-19 18:19:58.965000,2021-03-19 18:22:28.528000,149.563,58,1187,1,100,2021-03-21 03:37:27.861000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Female,No,Republican
6054eb52978cc51fc90d68fe,5d24e7aec81128001721628f,APPROVED,2021-03-19 18:20:02.229000,2021-03-19 18:21:32.364000,90.135,25,738,1,100,2021-03-21 03:37:31.866000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No,Independent
6054eb781e9b8af5db19abb1,60175f132ab6d09b8e75450f,APPROVED,2021-03-19 18:20:42.834000,2021-03-19 18:22:34.806000,111.972,66,134,0,100,2021-03-21 03:37:34.787000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",,United States,Female,No,Republican
6054ebd4a697a7188a8e2134,5ec73736d810c618012bcae0,APPROVED,2021-03-19 18:22:15.791000,2021-03-19 18:24:24.820000,129.029,39,686,2,100,2021-03-21 03:37:35.958000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,No,Republican
6054ebd52fa8738dd92479ec,5daa18ed95be5f00133609e8,APPROVED,2021-03-19 18:22:13.749000,2021-03-19 18:24:12.232000,118.483,52,977,1,100,2021-03-21 03:37:38.763000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,No,Independent
6054ebd5f4672f3aff56c501,60498c4deca5071f7394f722,APPROVED,2021-03-19 18:22:15.987000,2021-03-19 18:24:11.180000,115.193,28,23,0,100,2021-03-21 03:37:42.296000,726F3960,Donald Trump,United States,United States,Full-Time,,United States,Female,Yes,Republican
6054ebdca81895648d1b6b29,5f69602cf5d6dd1506d536b4,APPROVED,2021-03-19 18:22:23.933000,2021-03-19 18:23:42.198000,78.265,52,172,0,100,2021-03-21 03:37:43.321000,726F3960,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No,Independent
6054ec1a64dd7c71159dde92,5fe49a4ad8918ba1615e298d,APPROVED,2021-03-19 18:23:29.976000,2021-03-19 18:25:52.015000,142.039,56,87,0,100,2021-03-21 03:37:44.595000,726F3960,Donald Trump,United States,United States,Full-Time,,United States,Female,No,Republican
6054ec634f945e7fac927d5d,5f7c9785b5861b0e5f9d663d,APPROVED,2021-03-19 18:24:39.821000,2021-03-19 18:26:29.900000,110.079,43,435,9,96,2021-03-21 03:37:45.914000,726F3960,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No,Republican
6054ec638d72de24aae36212,5fda4853a24ce343bba58456,APPROVED,2021-03-19 18:24:40.070000,2021-03-19 18:28:02.309000,202.239,59,262,3,99,2021-03-21 03:37:47.868000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,United States,Male,No,Republican
6054ec7c914e31b892797ff6,5f3d1db8a6057b0217f30a13,APPROVED,2021-03-19 18:25:04.754000,2021-03-19 18:27:14.879000,130.125,38,464,2,100,2021-03-21 03:37:49.600000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,United States,Female,No,Independent
6054ec8ecf0b25bab8c10c82,5dd6f563270f44688d3cd745,APPROVED,2021-03-19 18:25:21.504000,2021-03-19 18:27:24.129000,122.625,58,972,1,100,2021-03-21 03:37:51.564000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Female,No,Republican
6054ec93bbdf98ed9184632c,5ed9bd075540a656621f4401,APPROVED,2021-03-19 18:25:26.738000,2021-03-19 18:26:33.485000,66.747,23,525,3,99,2021-03-21 03:37:55.076000,726F3960,Donald Trump,United States,United States,Part-Time,English,United States,Female,No,Independent
6054eca6ac3a2304e3b84188,5fdaa22bbeeb7775ae82cc49,APPROVED,2021-03-19 18:25:45.678000,2021-03-19 18:27:14.981000,89.303,23,112,1,100,2021-03-21 03:37:57.494000,726F3960,Donald Trump,United States,United States,DATA EXPIRED,DATA EXPIRED,United States,Male,Yes,Independent
6054ecbb3db9f326a1962f58,5dc1cd625fd2031344dfe43d,APPROVED,2021-03-19 18:26:07.199000,2021-03-19 18:27:55.817000,108.618,59,934,2,100,2021-03-21 03:37:58.690000,726F3960,Donald Trump,Germany,United States,Unemployed (and job seeking),German,United States,Male,No,Democrat
6054ecd7de184c678dbaa5fb,5f18ff404f90fe1473c2e3b6,APPROVED,2021-03-19 18:26:37.159000,2021-03-19 18:29:32.088000,174.929,47,552,3,100,2021-03-21 03:38:02.203000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No,Republican
6054ed0d2a68b97695369b54,5e2d3e464b8a1a33ef37b241,APPROVED,2021-03-19 18:27:27.916000,2021-03-19 18:31:55.182000,267.266,46,690,1,100,2021-03-21 03:38:04.361000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,No,Republican
6054ed0dac042a2586d8f3a7,5f6587e7fb48d8109d6dc16f,APPROVED,2021-03-19 18:27:28.560000,2021-03-19 18:28:47.724000,79.164,20,423,4,99,2021-03-21 03:38:07.201000,726F3960,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Male,Yes,Republican
6054ed1dbd59f9d76fff556c,5f620b8d168a6509edfce903,APPROVED,2021-03-19 18:27:45.119000,2021-03-19 18:31:52.827000,247.708,31,435,2,100,2021-03-21 03:38:09.276000,726F3960,Donald Trump,Colombia,United States,Full-Time,DATA EXPIRED,United States,Female,No,Republican
6054ed2de1398aafbad6ba17,5fa58219971cf40672951039,APPROVED,2021-03-19 18:27:59.633000,2021-03-19 18:29:27.540000,87.907,34,324,0,100,2021-03-21 03:38:11.198000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,United States,Female,No,Republican
6054ed372c28fc9282ea3f3c,6044051ef235ef46052ab305,APPROVED,2021-03-19 18:28:09.205000,2021-03-19 18:29:20.207000,71.002,27,63,0,100,2021-03-21 03:38:13.114000,726F3960,Donald Trump,United States,United States,Full-Time,,United States,Male,No,Republican
6054ed3d1b87e8ecf4ad3523,5f480c726bf20b290a8e4bc3,APPROVED,2021-03-19 18:28:17.521000,2021-03-19 18:30:46.680000,149.159,27,417,0,100,2021-03-21 03:38:14.153000,726F3960,Donald Trump,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Male,No,Independent
6054ed68cd0e1d95db7b1514,5e164581049d60000e851982,APPROVED,2021-03-19 18:29:01.983000,2021-03-19 18:31:02.340000,120.357,52,842,3,100,2021-03-21 03:38:16.238000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Female,No,Republican
6054ed7ae40607d8a0d99732,604b9e6373c491acd8aec923,APPROVED,2021-03-19 18:29:27.228000,2021-03-19 18:32:58.509000,211.281,41,71,0,100,2021-03-21 03:38:19.380000,726F3960,Donald Trump,United States,United States,Full-Time,,United States,Male,No,Republican
6054ed7c28ca23dc937ca699,5f5a46b93ce5860c5d82693d,APPROVED,2021-03-19 18:29:19.214000,2021-03-19 19:01:14.884000,1915.67,18,147,0,100,2021-03-21 03:38:20.719000,726F3960,Donald Trump,United States,United States,Part-Time,DATA EXPIRED,United States,Female,Yes,Republican
6054ed834c8df68aced9663c,5c971acab18d000001e1afd7,APPROVED,2021-03-19 18:29:30.066000,2021-03-19 18:30:56.523000,86.457,42,555,1,100,2021-03-21 03:38:22.002000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No,Republican
6054ed8b978cc51fc90d6920,5e596c7962d4f9027fc4b594,APPROVED,2021-03-19 18:29:34.771000,2021-03-19 18:31:39.270000,124.499,42,717,5,99,2021-03-21 03:38:24.494000,726F3960,Donald Trump,United States,United States,Part-Time,English,United States,Female,Yes,Republican
6054edd11e0a1728cc5a9492,5fd2defab54f2910f0e15a99,APPROVED,2021-03-19 18:30:44.558000,2021-03-19 18:34:02.815000,198.257,23,285,3,99,2021-03-21 03:38:27.135000,726F3960,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Male,Yes,Republican
6054ede54fadc0470154b0ba,5fe97c232b78a588e6dc240c,APPROVED,2021-03-19 18:31:08.182000,2021-03-19 18:35:26.704000,258.522,28,167,2,99,2021-03-21 03:38:28.939000,726F3960,Donald Trump,United States,United States,DATA EXPIRED,DATA EXPIRED,United States,Male,DATA EXPIRED,Republican
6054eded88170e051124e94f,56e6a66af6ed900006a5867c,APPROVED,2021-03-19 18:31:09.279000,2021-03-19 18:33:28.532000,139.253,40,2425,17,99,2021-03-21 03:38:30.204000,726F3960,Donald Trump,United States,United States,Part-Time,English,United States,Male,No,
6054ee03541b077ade728605,5f9ad972c3a1dd24704dd558,APPROVED,2021-03-19 18:31:33.983000,2021-03-19 18:33:11.913000,97.93,33,360,0,100,2021-03-21 03:38:38.610000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",DATA EXPIRED,United States,Female,No,Republican
6054ee0d3bece430116b4d1e,60143ec80ad8cc3d7b45cad0,APPROVED,2021-03-19 18:31:46.904000,2021-03-19 18:33:48.400000,121.496,28,140,3,98,2021-03-21 03:38:40.337000,726F3960,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No,Republican
6054ee6e066e146a09d87feb,5ff45ff2351a2664aeae4ca9,APPROVED,2021-03-19 18:33:46.062000,2021-03-19 18:36:04.479000,138.417,20,199,3,99,2021-03-21 03:38:41.934000,726F3960,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Male,DATA EXPIRED,Republican
6054eec34a4fccf5c58c4f1d,601df50c95c72e2475147169,APPROVED,2021-03-19 18:34:47.806000,2021-03-19 18:37:57.498000,189.692,73,101,0,100,2021-03-21 03:38:43.273000,726F3960,Donald Trump,United States,United States,Other,,United States,Male,No,Independent
6054ef025f2b45b5bd5cf5f0,57dd1a741334540001170404,APPROVED,2021-03-19 18:35:50.962000,2021-03-19 18:37:03.623000,72.661,43,1298,6,99,2021-03-21 03:38:44.375000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,No,
6054ef043bf35b2d06de33e0,58c3c835334d5b0001d6374e,APPROVED,2021-03-19 18:35:47.925000,2021-03-19 18:37:13.147000,85.222,,1147,9,98,2021-03-21 03:38:48.759000,726F3960,Donald Trump,Canada,United States,DATA EXPIRED,English,United States,Male,No,
6054ef1f914e31b892798017,602e85086de00fa3190400d1,APPROVED,2021-03-19 18:36:22.999000,2021-03-19 18:38:10.842000,107.843,43,47,0,100,2021-03-21 03:38:52.737000,726F3960,Donald Trump,United States,United States,Full-Time,,United States,Male,No,Republican
6054ef4ed6e7eec5a934b6da,5adbf270066c510001d407a6,APPROVED,2021-03-19 18:37:05.457000,2021-03-19 18:38:32.323000,86.866,35,222,1,100,2021-03-21 03:38:53.803000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,No,Independent
6054ef5a738bf7913e2c0358,5f95d87f5016160f47995dae,APPROVED,2021-03-19 18:37:14.655000,2021-03-19 18:37:57.921000,43.266,42,228,1,100,2021-03-21 03:38:55.574000,726F3960,Donald Trump,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Male,No,Independent
6054ef5fa4f5aed1966d5e20,5f6251ff9a324e163eab2b7a,APPROVED,2021-03-19 18:37:22.336000,2021-03-19 18:39:07.899000,105.563,28,27,0,100,2021-03-21 03:38:56.974000,726F3960,Donald Trump,United States,United States,Full-Time,,United States,Female,No,Republican
6054ef691dbe2f1e5a5c4f68,601478ee2d7cc94b1f1855ec,APPROVED,2021-03-19 18:37:33.492000,2021-03-19 18:40:07.686000,154.194,43,164,1,100,2021-03-21 03:38:58.232000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",,United States,Male,No,Republican
6054ef7a8271da2794381fce,602a01c44980dd9a600e58f2,APPROVED,2021-03-19 18:37:54.800000,2021-03-19 18:40:43.583000,168.783,32,134,4,96,2021-03-21 03:38:59.492000,726F3960,Donald Trump,United States,United States,DATA EXPIRED,DATA EXPIRED,United States,Male,DATA EXPIRED,Republican
6054ef8ad7122e5e15ae6fe4,5dd3d6797d45953b9f6c2912,APPROVED,2021-03-19 18:38:06.957000,2021-03-19 18:40:07.836000,120.879,60,716,3,99,2021-03-21 03:39:00.735000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No,Republican
6054ef9ff4a3c5c0a87c5146,5c66fcd3ec1fb80001c169cc,APPROVED,2021-03-19 18:38:25.611000,2021-03-19 18:39:12.910000,47.299,20,241,3,97,2021-03-21 03:39:03.785000,726F3960,Donald Trump,United States,United States,Unemployed (and job seeking),English,United States,Male,Yes,Republican
6054efb2024f72a39872e9a7,5fe508e86079e12a8a3b2427,APPROVED,2021-03-19 18:38:45.394000,2021-03-19 18:54:07.843000,922.449,29,245,1,100,2021-03-21 03:39:05.654000,726F3960,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No,Republican
6054efb9a8a91be351e5ce5a,5d457567beeecd0019d01055,APPROVED,2021-03-19 18:38:53.314000,2021-03-19 18:41:29.588000,156.274,47,351,4,98,2021-03-21 03:39:07.094000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No,Independent
6054efbef846042017d8cdd9,5afdde7e59ae1e00017e6737,APPROVED,2021-03-19 18:38:56.833000,2021-03-19 18:40:10.968000,74.135,28,1410,8,99,2021-03-21 03:39:09.228000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,Yes,Republican
6054efe157a30fac00f52442,5e7e2df818ff3207c8846b93,APPROVED,2021-03-19 18:39:34.138000,2021-03-19 18:42:13.700000,159.562,75,724,5,99,2021-03-21 03:39:14.130000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No,Republican
6054efec93c3bd796e1186a1,5eeceff127e0dd0cedfc363c,RETURNED,2021-03-19 18:39:44.796000,,875253.108224,29,628,6,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6054eff13d9b33ede0c622ea,5e88288b0a0d8f4ad029f6e3,APPROVED,2021-03-19 18:39:51.020000,2021-03-19 18:42:02.245000,131.225,37,226,0,100,2021-03-21 03:39:16.808000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,Yes,Republican
6054eff950744b0b3ebdbf7e,60500f57db4b807f6dda8f59,APPROVED,2021-03-19 18:40:03.110000,2021-03-19 18:42:26.289000,143.179,24,79,0,100,2021-03-21 03:39:18.589000,726F3960,Donald Trump,United States,United States,Unemployed (and job seeking),,United States,Male,Yes,Republican
6054f009cc5d562383bc6778,5f90e2ba0e7eef1fdbf5b17b,APPROVED,2021-03-19 18:40:08.991000,2021-03-19 18:41:13.790000,64.799,18,409,2,100,2021-03-21 03:39:19.585000,726F3960,Donald Trump,United States,United States,Unemployed (and job seeking),DATA EXPIRED,United States,Female,Yes,Republican
6054f03227f95a43ad4757a6,580cab86b869700001d71628,RETURNED,2021-03-19 18:40:57.642000,,875180.283623,58,791,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6054f0364e8162ec4321dab6,5a563c8e76d1c60001aae8df,APPROVED,2021-03-19 18:41:39.839000,2021-03-19 18:43:38.594000,118.755,48,552,4,99,2021-03-21 03:39:21.376000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Female,No,
6054f08e07317c71044e9600,5f67d10d21cd59124511d30a,APPROVED,2021-03-19 18:42:28.130000,2021-03-19 18:44:56.564000,148.434,71,407,12,95,2021-03-21 03:39:23.937000,726F3960,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No,Republican
6054f09c73c182a9f99fdf23,5fee10bfcb76970dffb57296,APPROVED,2021-03-19 18:42:39.732000,2021-03-19 18:43:59.799000,80.067,43,217,0,100,2021-03-21 03:39:26.089000,726F3960,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No,Republican
6054f09e64927094f0a45a7b,5f5bc7666f1f71371bd9310e,APPROVED,2021-03-19 18:43:07.286000,2021-03-19 18:47:19.347000,252.061,40,449,9,97,2021-03-21 03:39:27.535000,726F3960,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No,Republican
6054f0a11488160a36155c68,5f230cc23434b90675d5393e,APPROVED,2021-03-19 18:42:44.711000,2021-03-19 18:45:01.563000,136.852,67,551,2,100,2021-03-21 03:39:29.765000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Female,No,Democrat
6054f0a5c04fa3509df3137e,5bf0c68c5fc1db0001306ab0,APPROVED,2021-03-19 18:42:51.834000,2021-03-19 18:45:22.994000,151.16,64,1029,0,100,2021-03-21 03:39:31.974000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No,Independent
6054f0d8eb2f6a002f8119f6,591f9101acfd340001376293,APPROVED,2021-03-19 18:43:43.261000,2021-03-19 18:46:59.299000,196.038,78,1433,3,100,2021-03-21 03:39:35.770000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,No,
6054f0e602edee0168e6c529,5d730a3cf37bfe0001ff031a,APPROVED,2021-03-19 18:43:54.761000,2021-03-19 18:46:22.976000,148.215,55,531,1,100,2021-03-21 03:39:40.600000,726F3960,Donald Trump,United States,United States,Unemployed (and job seeking),English,United States,Male,No,Independent
6054f114a391b3a88249c3a8,5be76e0505e5cd00017a1f8e,APPROVED,2021-03-19 18:44:40.967000,2021-03-19 18:47:58.070000,197.103,52,891,2,100,2021-03-21 03:39:43.004000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No,Independent
6054f127085e84d63db5b8ef,5b29b956007d870001c82114,APPROVED,2021-03-19 18:44:59.752000,2021-03-19 18:46:12.468000,72.716,44,1390,2,100,2021-03-21 03:39:46.107000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,No,Republican
6054f12c1c4f1592d1017014,5fd8e27b6feb8e0d22eb3bd0,APPROVED,2021-03-19 18:45:02.940000,2021-03-19 18:46:33.280000,90.34,39,313,2,100,2021-03-21 03:39:50.931000,726F3960,Donald Trump,United States,United States,Part-Time,DATA EXPIRED,United States,Male,No,Republican
6054f148e1248f7a95648754,5d615f7632cfbd001b1b6dcb,APPROVED,2021-03-19 18:46:22.368000,2021-03-19 18:47:53.430000,91.062,71,1165,2,100,2021-03-21 03:39:52.852000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Male,No,Independent
6054f178d9ce25a2bffd8602,5c211b9c10677f0001da761e,APPROVED,2021-03-19 18:46:19.931000,2021-03-19 18:51:37.170000,317.239,46,1008,3,100,2021-03-21 03:39:56.590000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No,Independent
6054f1a1652e10cbece749e6,5e6813181f62c8000dd82fc7,APPROVED,2021-03-19 18:46:59.789000,2021-03-19 18:50:43.522000,223.733,28,398,3,99,2021-03-21 03:40:00.313000,726F3960,Donald Trump,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No,Republican
6054f1afe04fc3753849d679,602baa486b798321f5362411,APPROVED,2021-03-19 18:47:41.245000,2021-03-19 18:55:33.262000,472.017,34,151,0,100,2021-03-21 03:40:02.575000,726F3960,Donald Trump,United States,United States,DATA EXPIRED,,United States,Male,DATA EXPIRED,Republican
6054f1b3d827106c18cb35d5,5f949c635f7ebd2ec6327727,APPROVED,2021-03-19 18:47:23.555000,2021-03-19 18:50:30.548000,186.993,27,317,1,100,2021-03-21 03:40:03.783000,726F3960,Donald Trump,United States,United States,DATA EXPIRED,DATA EXPIRED,United States,Female,DATA EXPIRED,Independent
6054f24d543a0eedd03317f8,5f990c33982e4223a1ad4f30,APPROVED,2021-03-19 18:50:57.977000,2021-03-19 18:55:54.590000,296.613,30,399,1,100,2021-03-21 03:40:05.714000,726F3960,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No,Republican
6054f25232ab08776c177417,5c5f95cf4fff5700017ecc6b,APPROVED,2021-03-19 18:49:58.151000,2021-03-19 18:51:35.264000,97.113,25,678,1,100,2021-03-21 03:40:07.491000,726F3960,Donald Trump,United States,United States,Unemployed (and job seeking),English,United States,Female,No,Republican
6054f25427f567c462b8ef7a,5fc2a0d49893540008bd113f,APPROVED,2021-03-19 18:49:59.798000,2021-03-19 18:52:01.639000,121.841,43,308,0,100,2021-03-21 03:40:10.394000,726F3960,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No,Republican
6054f25666674e000728857d,5f7bf4d9731b7a1f4cb9c826,APPROVED,2021-03-19 18:50:06.558000,2021-03-19 18:51:18.346000,71.788,37,428,1,100,2021-03-21 03:40:12.105000,726F3960,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Female,No,Republican
6054f25a16ff7d85acd96730,5848df62463f66000193575b,APPROVED,2021-03-19 18:50:05.390000,2021-03-19 18:52:14.542000,129.152,46,59,0,100,2021-03-21 03:40:14.407000,726F3960,Donald Trump,United States,United States,Unemployed (and job seeking),N/A,United States,Male,No,Republican
6054f25b3f9d8f4023fd66f5,5e164449f46b13000baa397d,APPROVED,2021-03-19 18:50:06.955000,2021-03-19 18:56:09.936000,362.981,27,455,2,100,2021-03-21 03:40:15.509000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,Yes,Independent
6054f2607664362d4d650417,5c50c73cecd461000198fea1,APPROVED,2021-03-19 18:50:11.464000,2021-03-19 18:51:07.926000,56.462,28,1846,1,100,2021-03-21 03:40:17.719000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,No,Republican
6054f26bde8aab66eb638091,5f30f00fa638c95749c79af9,TIMED-OUT,2021-03-19 18:50:22.067000,,874616.032633,37,522,4,100,,,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No,Independent
6054f27f4c8df68aced96653,600c167e28de48080e812884,APPROVED,2021-03-19 18:50:45.106000,2021-03-19 18:52:45.103000,119.997,54,213,0,100,2021-03-21 03:40:23.454000,726F3960,Donald Trump,United States,United States,Part-Time,DATA EXPIRED,United States,Male,No,Independent
6054f28961965ffb4f6e912a,600e476a9135116df8017979,APPROVED,2021-03-19 18:50:52.921000,2021-03-19 18:52:55.399000,122.478,27,151,1,100,2021-03-21 03:40:25.230000,726F3960,Donald Trump,United States,United States,Full-Time,,United States,Female,No,Democrat
6054f2b23e267fc3f1cd4a1d,5c8be0dd542fbd0016924f5f,APPROVED,2021-03-19 18:59:32.278000,2021-03-19 19:01:09.949000,97.671,30,1229,4,100,2021-03-21 03:40:26.454000,726F3960,Donald Trump,United States,United States,Full-Time,English,United States,Male,No,Republican
6054f2b985d7544ad9922a57,5dac7604cab234001570fe9e,APPROVED,2021-03-19 18:51:37.769000,2021-03-19 18:53:40.618000,122.849,40,91,3,95,2021-03-21 03:40:30.767000,726F3960,Donald Trump,United States,United States,DATA EXPIRED,English,United States,Female,No,Republican
6054f2c0379baeb1cf0c999b,5f7b8d1186b828165dae8e5f,APPROVED,2021-03-19 18:51:50.838000,2021-03-19 18:53:54.658000,123.82,57,512,3,99,2021-03-21 03:40:31.904000,726F3960,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No,Republican
6054f2c648a7424e19c6463d,5c796f4b4855980016a15557,APPROVED,2021-03-19 18:51:59.862000,2021-03-19 18:54:14.844000,134.982,45,701,2,99,2021-03-21 03:40:34.425000,726F3960,Donald Trump,Romania,United States,Other,Romanian,United States,Female,No,Republican
6054f2c6e4167038447250e1,60436c6ab5547f307858d4f7,APPROVED,2021-03-19 18:52:05.171000,2021-03-19 18:54:41.900000,156.729,34,72,0,100,2021-03-21 03:40:37.274000,726F3960,Donald Trump,,United States,Full-Time,,United States,Male,No,Republican
6054f2cd6903b17ccddc862e,5fc43976862e3e7756f5d661,APPROVED,2021-03-19 18:52:01.545000,2021-03-19 18:53:46.680000,105.135,69,317,0,100,2021-03-21 03:40:38.603000,726F3960,Donald Trump,United States,United States,Full-Time,DATA EXPIRED,United States,Male,No,Democrat
